timestamp,date,time,location,operator,flight#,route,aircraft_type,aircraft_reg,cn_ln,total_onboard,passenger_onboard,crew_onboard,total_fatalities,passenger_fatalities,crew_fatalities,ground_casualties,summary_of_events
1976-06-04 00:47:00+00:00,06/04/1976,00:47,"Agana, Guam",Air Manila,702,Wake Island - Guam - Manila,Lockheed 188A Electra,RP-C1061,1007,45.0,33.0,12.0,45.0,33.0,12.0,1.0,The No. 3 engine failed during the takeoff roll as the plane left Agana Naval Air Station. The aircraft began to rise but struck terrain and exploded in flames. The loss of climb capability after the crew retracted the flaps at too low an altitude to clear the rising terrain. The flaps were retracted after the No. 3 propeller feathered as the aircraft lifted off the runway. A driver in an automobile struck by the aircraft was killed.
1976-07-28 09:37:00+00:00,07/28/1976,09:37,"Bratislava, Czechoslovakia",Ceskoslovenske Aerolinie,1,Prague - Bratislava,Ilyushin IL-18L,OK-NAB,189001605,79.0,73.0,6.0,76.0,70.0,6.0,0.0,The No. 3 engine failed during the approach and the No. 4 engine was feathered by mistake. The No. 4 engine was restarted but  the aircraft lost control and crashed into Zlaté piesky lake after a decision to go-around was made.
1976-08-09 12:30:00+00:00,08/09/1976,12:30,"Moron AFB, Spain",Military - Spanish Air Force,,Moron - Canary Islands,Douglas C-54E,T4/11-352,27344,32.0,28.0,4.0,12.0,12.0,0.0,0.0,Crashed 15 minutes after taking off. An engine caught fire.
1976-08-15 08:35:00+00:00,08/15/1976,08:35,"Andes Mountains, Ecuador",SAETA,232,Quito - Cuenca,Vickers Viscount 785D,HC-ARS,377,59.0,55.0,4.0,59.0,55.0,4.0,0.0,Crashed while en route. Struck the slope of Mt Chimborazo. Controlled filght into terrain.
1976-09-03 21:45:00+00:00,09/03/1976,21:45,"Lajes, Azores, Portugal",Military - Venezuelan Air Force,,Caracas - Praira da Vitoria,Lockheed C-130H,7772,4408,68.0,58.0,10.0,68.0,58.0,10.0,0.0,Crashed into a hill one mile short of the runway in heavy rain and wind while attempting to land at Lajes Air Base. Members of the Venezuelan choir Orfeon Universitario killed. The aircraft was not properly aligned with the runway as it made its approach. Weather conditions associated with hurricane Emmy was the primary factor in the accident.
1976-09-09 13:51:00+00:00,09/09/1976,13:51,"Off Adler, Russia",Aeroflot / Aeroflot,7957 /31,Donetsk - Sochi /Rostov na Donu - Kerch,Antonov AN-24 / Yakovlev Yak-40,CCCP46518/87772,37308504 / 9030713,64.0,55.0,9.0,64.0,55.0,9.0,0.0,"Midair collision at FL187.  ATC error. Forty-six deaths on the Antonov, 18 on the Yak. Violation of separation rules. Contributing causes were insufficient visual alertness on the part of both crews and a lack of situation analysis based on air/ground radio communications."
1976-09-10 10:15:00+00:00,09/10/1976,10:15,"Near Gaj, Hrvatska, Yugoslavia",Inex Adria Aviopromet / British Airways,550/476,Split - Koln / London - Istanbul,McDonnell Douglas DC-9-31 / Trident 3B,YU-AJR/G-AWZT,47649741 / 2320,176.0,162.0,14.0,176.0,162.0,14.0,0.0,"Midair collision. Both planes flew towards the same VOR at the same altitude at the same time. ATC error, negligence in operations. Improper look-out duties on both aircraft. One hundred thirteen deaths on the DC-9 and 63 on the Trident. The entire shift of controllers were arrested. One was found guilty of criminal negligence and sentenced to seven years in jail but release after 3 1/2 years. The controller was made a scapegoat. The real cause was a run down air traffic control system."
1976-09-19 23:15:00+00:00,09/19/1976,23:15,"Karatepe Mountains, Turkey",Turkish Airlines (THY),452,Istanbul - Antalya,Boeing B-727-2F2,TC-JBH,20982/1087,154.0,146.0,8.0,154.0,146.0,8.0,0.0,"The aircraft struck Mt. Karatepa during an approach to land. The crew attempted to land at the wrong airport, landing at Isparta instead of Antalya."
1976-10-06 13:24:00+00:00,10/06/1976,13:24,"Off Bridgetown, Barbados",Cubana de Aviacion,455,Bridgetown - Kingston,McDonnell Douglas DC-8-43,CU-T1201,45611/48,73.0,48.0,25.0,73.0,48.0,25.0,0.0,Ten minutes after taking off from Barbados the aircraft reported an explosion aboard. The plane was seen below the overcast trailing smoke. The aircraft crashed into the Caribbean sea. Detonation of an explosive device in the aft of the cabin which initiated an uncontrollable fire which led to the incapacitation of the crew.
1976-10-13 01:37:00+00:00,10/13/1976,01:37,"Near Bombay, India",Indian Airlines,,Mumbai - Chennai,Sud-Aviation Caravelle VI-N,VT-DWN,231,95.0,89.0,6.0,95.0,89.0,6.0,0.0,"The aircraft crash landed in flames during an emergency landing. The right engine failed during takeoff. A fatigue crack in compressor led to engine destruction, severing of fuel lines and fire. The fire spread because the crew did not shut off the fuel supply."
,11/04/1976,,"Banjarmasin, Indonesia",Bali International Air Service,,Manado -Gorontalo - Palu - Balikpapan - Banjarmasin,Fokker F-27 Friendship 100,PK-KFR,10142,38.0,33.0,5.0,29.0,25.0,4.0,0.0,"After overshooting the runway, a go-around was initiated but abrupt application of power made an engine autofeather after which the plane crashed."
1976-11-23 09:45:00+00:00,11/23/1976,09:45,"Kozani, Greece",Olympic Airways,,Athens - Larisa,NAMC YS-11A-500,SX-BBR,2156,50.0,46.0,4.0,50.0,46.0,4.0,0.0,The airliner crashed into mountainous terrain after being diverted to Kozani due to poor weather at Larissa. Controlled flight into terrain. Premature descent.
1976-11-28 18:56:00+00:00,11/28/1976,18:56,"Moscow, Russia",Aeroflot,2415,Moscow - Leningrad,Tupolev TU-104B,CCCP-42471,21204,73.0,67.0,6.0,73.0,67.0,6.0,0.0,After taking off an artificial horizon failure caused the crew to become disoriented and exceed bank angle limits and crash.
1976-12-17 21:30:00+00:00,12/17/1976,21:30,"Kiev, USSR",Aeroflot,H-36,	Chernivtsi - Kiev,Antonov AN-24RV,CCCP-46672,47309604,55.0,50.0,5.0,48.0,44.0,4.0,0.0,"In heavy fog  the crew continued their descend below decision height, although they had not obtained visual contact with the runway. The fact that visibility had decreased below minima (700 m) was not reported to the crew."
1976-12-25 03:45:00+00:00,12/25/1976,03:45,"Near Bangkok, Thailand",EgyptAir,864,Cairo - Bangkok,Boeing B-707-366C,SU-AXA,20763,53.0,44.0,9.0,53.0,44.0,9.0,19.0,The aircraft crashed into an industrial area during a landing attempt. Lack of altitude awareness and disorientation leading to an uncontrolled descent. Crew did not make use of navigational aids.
1977-01-13 18:14:00+00:00,01/13/1977,18:14,"Near Alma Ata,  Kazakastan, USSR",Aeroflot,3843,Novosibirsk - Alma Ata,Tupolev TU-104A,CCCP-42369,86601203,90.0,82.0,8.0,90.0,82.0,8.0,0.0,"The aircraft was preparing to land when it was informed by the tower that its left engine was on fire. Shortly thereafter, the plane exploded and crashed 2 miles short of the runway."
1977-02-15 23:17:00+00:00,02/15/1977,23:17,"Mineralnye Vody, Russia",Aeroflot,5003,Tashkent - Mineralnyye Vody,Ilyushin IL-18V,CCCP-75520,183006703,98.0,92.0,6.0,77.0,76.0,1.0,0.0,"Stalled and crashed after the crew executed a missed approach. Failure of the crew to adopt a proper go-around configuration after a missed approach. The loss of control during initial climb was the result of a premature raise of the flaps, which caused the aircraft to reach a critical angle of attack and to stall."
1977-03-03 15:00:00+00:00,03/03/1977,15:00,"Near Cascina, Italy",Military - Italian Air Force,,Training,Lockheed C-130H,MM61995,4491,44.0,38.0,6.0,44.0,38.0,6.0,0.0,The aircraft crashed into cloud obscured  Mt. Serra shortly after taking off from San Giusto Airport at Pisa. The plane was seen making a evasive maneuver before slamming into the mountain peak.
1977-03-27 17:07:00+00:00,03/27/1977,17:07,"Tenerife, Canary Islands",Pan American World Airways / KLM,1736/4805,Tenerife - Las Palmas / Tenerife - Las Palmas,Boeing B-747-121 / Boeing B-747-206B,N736PA/PH-BUF,19643/11 / 20400/157,644.0,614.0,30.0,583.0,560.0,23.0,0.0,"Both aircraft were diverted to Tenerife because of a bombing at Las Palmas Airport. After an extended delay,  both planes were instructed to back track up the runway. The KLM plane reached its takeoff point while the Pan Am plane was still on the runway. The Pan Am plane continued up the runway missing the taxiway turnout. There was heavy fog on the runway. The KLM plane began its takeoff roll without permission with the Pan Am plane still on the runway. The controller and Pan Am pilot each radioed a warning to the KLM plane, but were not heard because the simultaneous transmissions interfered with each other.The KLM plane hit the Pan Am plane just as it was taking off. Both planes burst into flames.  KLM 234 + 14 crew,  Pan Am 326 + 9 crew killed. All aboard the KLM plane were killed. The KLM captain was their safety officer and for some months had  been training other pilots using a simulator, where getting takeoff permission was not simulated. The Pan Am aircraft was named Clipper Victor. The KLM aircraft was named Rhine River. Despite all the circumstances the KLM plane was blamed for taking off without permission by the NTSB."
,03/29/1977,,"Bainaha Valley, Indonesia",Merpati Nusantara Airlines,,Palu - Toli Toli,De Havilland Canada DHC-6 Twin Otter 300,PK-NUP,486,23.0,20.0,3.0,15.0,13.0,2.0,0.0,"After spotting a mountain in front of him, the pilot applied full power and went into a steep climb. The plane stalled and crashed into trees."
1977-03-30 08:39:00+00:00,03/30/1977,08:39,"Near Zhadanof, Russia",Aeroflot,H-925,	Dnepropetrovsk - 	Zhdanov,Yakovlev YAK-40,CCCP-87738,9010310,27.0,23.0,4.0,8.0,5.0,3.0,0.0,"The crew continued their visual approach after entering an area of fog with visibility less than 500 m and losing sight of the ground. After deciding to go around, the right wing hit a 9-meter high pole. The wing caught fire and the number 2 engine failed. The fuselage hit the ground sideways in a field about 1,500 meters from the runway. The plane broke up and caught fire. The pilot-in-command decided to continue the approach below the glide under VFR mode in IMC conditions."
1977-04-04 16:19:00+00:00,04/04/1977,16:19,"New Hope, Georgia",Southern Airways,242,Huntsville - Atlanta,McDonnell Douglas DC-9-31,N1335U,47393/608,85.0,81.0,4.0,62.0,60.0,2.0,8.0,The aircraft sustained a broken windshield and loss of power to both engines after penetrating a thunderstorm and encountering hail. The plane crash landed on a highway and exploded in flames. Total and unique loss of thrust from both engines while the aircraft was penetrating an area of severe thunderstorms with heavy precipitation and hail. The hail clogged bleeder valves in the engines causing multipe engine surges until the compressors tore apart. Contributing factor was the failure of the company's dispatcher to provide the flight crew with up-to-date severe weather information.
,04/10/1977,,"SW of Bogota, Colombia",El Venado,,Villavicencio - Bogota,Douglas DC-3-3A,HK-556,4958,35.0,31.0,4.0,35.0,31.0,4.0,0.0,Crashed on the slopes of the Rio Guape mountains. Found 1 month later. Deviation from course.
,04/27/1977,,"Guatemala City, Guatemala",Aviateca,,,Convair CV-440,TG-ACA,143,28.0,22.0,6.0,28.0,22.0,6.0,0.0,Failure of the No. 1 engine due to lack of oil. Mantenance error. Incorrectly connected high pressure oil hose.
1977-05-10 20:30:00+00:00,05/10/1977,20:30,"Near Jericho, Jordan",Military - Israel Air Force,,,Sikorsky CH-53D (helicopter),360,,54.0,50.0,4.0,54.0,50.0,4.0,0.0,Crashed and exploded in the desert shortly after taking off . Crew error. Flight at an unsafe altitude into an area of unfamiliar terrain.
1977-05-16 17:35:00+00:00,05/16/1977,17:35,"New York, New York",New  York Helicopter,,Pan Am building - JFK Airport,Sikorsky S61L,N619PA,61427,25.0,22.0,3.0,4.0,4.0,0.0,1.0,"While passengers were loading aboard the helicopter on top of the Pan Am building, the landing  gear collapsed causing the helicopter to tip on its side.  Four people, waiting to board the craft  were killed by the rotating blades. One of the blades tore loose and struck a window breaking in two. One-half of the blade then sailed two blocks striking and killing a pedestrian, 800 feet below the heliport. Fatigue failure of the upper right forward fitting of the right main landing gear tube assembly. The fatigue originated from a small surface pit of undetermined source."
1977-05-27 08:45:00+00:00,05/27/1977,08:45,"Havana, Cuba",Aeroflot,SU-331,Lisbon - Havana,Ilyushin IL-62M,CCCP-86614,51903,69.0,59.0,10.0,67.0,57.0,10.0,0.0,Struck power lines and crashed 1 m from the runway while attempting to land.
1977-07-14 12:30:00+00:00,07/14/1977,12:30,"Near Cuangar, Angola",Military - Angolan Air Force,,,Antonov AN-26,,,30.0,25.0,5.0,30.0,25.0,5.0,0.0,Shot down by rebels near the Namibia border as it took off.
,07/20/1977,,"	Vitim, Russia",Aeroflot,B-2,	Vitim - Irkutsk,Ilyushin IL-14M,CCCP-52096,86806109,40.0,34.0,6.0,40.0,34.0,6.0,0.0,"The crew attempted to take off in tailwind, stalled, contacted trees and crashed"
1977-07-24 19:00:00+00:00,07/24/1977,19:00,"Near Puerto Montt, Chile",Military - Chilean Air Force,,Punta Arenas - Santiago,Douglas DC-6B,FAC-989,45534,82.0,75.0,7.0,38.0,31.0,7.0,0.0,Crashed into a swamp and burst into flames as it attempted to land in heavy rain at night.
1977-07-25 08:00:00+00:00,07/25/1977,08:00,"Near Yoro, Honduras",Military - Honduran Air Force,,Yoro - Honduran,Douglas C-47,FAH-301,6096,40.0,36.0,4.0,25.0,,,0.0,The left engine exploded in flight and the plane crashed into mountainous terrain. Plane was overloaded with passengers.
,09/04/1977,,"Near Cuenca, Ecuador",Servicios Aereos Nacionales Airways,,Guayaquil - Cuenca,Vickers Viscount 764D,HC-BCL,185,33.0,29.0,4.0,33.0,29.0,4.0,0.0,Struck a mountain peak in the Cajas mountains  in poor weather . Flying VFR in IFR conditions.
1977-09-22 16:59:00+00:00,09/22/1977,16:59,"Bucharest, Romania",Malev Hungarian Airlines,,Istanbul - Bucharest,Tupolev TU-134,HA-LBC,8350605,53.0,45.0,8.0,29.0,21.0,8.0,0.0,Crashed short of the runway. The aircraft was being flown at reduced power and went unnoticed by the crew until it struck the ground in level flight..
,09/27/1977,,"Kuala Lumpur,  Malaysia",Japan Air Lines,715,Tokyo-Hong Kong-Kuala Lumpur,McDonnell Douglas DC-8-62H,JA-8051,46152/550,79.0,69.0,10.0,34.0,26.0,8.0,0.0,The aircraft struck a hill 4 miles short of the runway while on  a VOR approach during a thunderstorm. Crew error. Descended below MDA.
1977-10-20 18:52:00+00:00,10/20/1977,18:52,"Near Gillsburg, Mississippi",L & J Company,,Greenville - Baton Rouge,Convair CV-300,N55VM,3,26.0,24.0,2.0,6.0,4.0,2.0,0.0,"The crew diverted to Mc Comb because of low fuel. Both engines quit before the aircraft could land and a forced landing was attempted in a wooded area. The plane struck trees before it could make a forced landing in an open field. Lead singer Ronnie Van Zant, 29, guitarist Stevie Gaines, back up vocalist Cassie Gaines and assistant manager Dean Kilpatrick of the Lynyrd Skynyrd band killed.  Several other members of the band were seriously injured. Fuel exhaustion due to crew inattention of the fuel supply. Contributing factors were improper flight planning and a malfunction in the No.2 engine which caused a higher than normal fuel consumption."
1977-10-21 10:30:00+00:00,10/21/1977,10:30,"Mindoro, Philippines",Military - U.S. Marine Corps,,,Sikorksky CH-53 (helicopter),157139,,37.0,33.0,4.0,24.0,,,0.0,"After lifting a water container the aircraft began rotating until control was lost and contact was made with the ground, shearing off the tail rotor and a large portion of the tail assembly. New engines were installed in the CH-53s to increase the power of the main rotor and on a whole to make the helicopter more powerful. However, it was soon evident that the tail rotor could not balance the increased power created by the main rotor. Under certain conditions the aircraft would become unstable and lose directional heading. Sikorsky warns of these conditions. To compensate for the mistake that had been made, Sikorsky designed and tested a bell crank system to stabilize the rear rotor. After seven years, this helicopter was still not retrofitted with the bell crank system. Gross weight of the container exceeded the lifting capacity of the helicopter. No restrains used by the passengers."
1977-11-19 21:48:00+00:00,11/19/1977,21:48,"Near Funchal, Island of Madeira, Portugal",TAP (Air Portugal),425,Brussels - Funchal,Boeing B-727-282,CS-TBR,20972/1096,164.0,156.0,8.0,131.0,125.0,6.0,0.0,"The aircraft landed 1,000 ft. past the aiming point of the runway in heavy rain, overran the runway and plunged off a cliff during a third landing attempt. Hydroplaning, due to poor drainage on the runway. Excessive speed during landing. In the last attempt, the plane was 44 ft high in the begining of the runway flying at 150 kt. Then a sudden tail wind increases the speed to 155 kt. Cross winds from several directions made the plane unstable. Tail winds alternated with frontal winds making the speed unstable. The plane only hit the runway after 800m. The same cross winds make it impossible to align to the center of the runway. Then aquaplaning did the rest."
